,상담대분류,상담중분류,상담소분류,상담일자,상품구분,급지,해지일,AS신청유형,AS원인유형,AS처리유형,AS처리시간,cnslt_rscs_diff,rscs_yn
25388,2,11,56,2018-03-21,1,3,1999-01-01,25,86,68,-1,-7019,False
25389,4,10,61,2018-03-21,0,4,1999-01-01,25,86,68,-1,-7019,False
25390,4,10,27,2018-03-21,0,3,2018-03-26,25,86,68,-1,5,True
25391,4,10,61,2018-03-21,0,4,1999-01-01,25,86,68,-1,-7019,False
25392,4,10,27,2018-03-21,0,2,2018-03-21,25,86,68,-1,0,False
25393,2,11,4,2018-03-21,1,0,1999-01-01,26,68,54,17,-7019,False
25394,4,10,27,2018-03-21,0,3,1999-01-01,25,86,68,-1,-7019,False
25395,4,10,61,2018-03-21,0,2,2018-04-07,25,86,68,-1,17,True
25396,4,10,61,2018-03-21,0,1,2019-03-29,25,86,68,-1,373,False
25397,4,10,27,2018-03-21,0,4,1999-01-01,25,86,68,-1,-7019,False
25398,2,18,48,2018-03-21,1,4,2018-03-23,27,100,45,1,2,True
25399,3,7,47,2018-03-21,1,4,2018-03-22,25,86,68,-1,1,True
25400,2,18,48,2018-03-21,1,2,1999-01-01,25,86,68,-1,-7019,False
25401,2,18,48,2018-03-21,1,0,2018-05-10,25,86,68,-1,50,True
25402,2,18,40,2018-03-21,1,4,1999-01-01,25,86,68,-1,-7019,False
25403,4,10,27,2018-03-21,0,2,1999-01-01,25,86,68,-1,-7019,False
25404,2,11,43,2018-03-21,1,1,1999-01-01,23,63,51,2,-7019,False
25405,2,18,48,2018-03-21,1,2,1999-01-01,25,86,68,-1,-7019,False
25406,2,18,48,2018-03-21,1,1,2018-03-21,25,86,68,-1,0,False
25407,2,18,48,2018-03-21,1,2,1999-01-01,25,86,68,-1,-7019,False
25408,2,18,48,2018-03-21,1,5,2018-03-22,32,0,1,1,1,True
25409,2,18,48,2018-03-21,1,5,2018-03-22,32,98,88,3,1,True
25410,2,18,48,2018-03-21,1,3,2018-03-22,25,86,68,-1,1,True
25411,2,18,48,2018-03-21,1,2,2018-04-02,26,100,45,25.99,12,True
25412,2,18,48,2018-03-21,1,3,1999-01-01,25,86,68,-1,-7019,False
25413,2,18,48,2018-03-21,1,2,1999-01-01,25,86,68,-1,-7019,False
25414,2,18,40,2018-03-21,1,2,2018-03-21,25,86,68,-1,0,False
25415,3,8,41,2018-03-21,1,6,1999-01-01,25,86,68,-1,-7019,False
25416,2,11,10,2018-03-21,1,4,1999-01-01,25,86,68,-1,-7019,False
25417,3,8,57,2018-03-22,1,8,2014-09-02,25,86,68,-1,-1297,False
25418,2,11,4,2018-03-22,1,0,1999-01-01,25,86,68,-1,-7020,False
25419,4,10,61,2018-03-22,0,2,2018-05-31,25,86,68,-1,70,False
25420,2,18,48,2018-03-22,1,1,2018-01-05,25,86,68,-1,-76,False
25421,4,10,27,2018-03-22,0,2,1999-01-01,25,86,68,-1,-7020,False
25422,3,7,62,2018-03-22,1,1,1999-01-01,25,86,68,-1,-7020,False
25423,4,10,61,2018-03-22,0,1,2019-02-25,25,86,68,-1,340,False
25424,2,18,48,2018-03-22,1,2,2018-06-14,25,86,68,-1,84,False
25425,4,10,61,2018-03-22,0,2,1999-01-01,25,86,68,-1,-7020,False
25426,2,18,48,2018-03-22,1,4,2019-08-14,23,5,57,5,510,False
25427,4,10,27,2018-03-22,0,2,2014-10-29,25,86,68,-1,-1240,False
25428,2,18,40,2018-03-22,1,4,2018-08-22,25,86,68,-1,153,False
25429,2,18,48,2018-03-22,1,5,2018-03-26,21,73,55,0,4,True
25430,2,18,48,2018-03-22,1,4,2018-03-23,21,74,70,0,1,True
25431,2,11,22,2018-03-22,1,4,1999-01-01,23,73,60,25,-7020,False
25432,4,10,27,2018-03-22,0,2,1999-01-01,25,86,68,-1,-7020,False
25433,2,18,40,2018-03-22,1,4,2019-01-08,16,98,88,30,292,False
25434,2,18,48,2018-03-22,1,5,1999-01-01,25,86,68,-1,-7020,False
25435,2,18,40,2018-03-22,1,2,1999-01-01,25,86,68,-1,-7020,False
25436,3,8,41,2018-03-22,1,0,1999-01-01,25,86,68,-1,-7020,False
25437,2,18,40,2018-03-22,1,1,2018-03-29,25,86,68,-1,7,True
25438,2,18,48,2018-03-22,1,3,2018-03-30,25,86,68,-1,8,True
25439,2,11,43,2018-03-22,1,1,1999-01-01,27,84,64,31,-7020,False
25440,2,18,48,2018-03-22,1,4,2019-06-17,25,86,68,-1,452,False
25441,2,18,48,2018-03-22,1,2,2018-03-23,25,86,68,-1,1,True
25442,2,11,43,2018-03-22,1,2,1999-01-01,25,86,68,-1,-7020,False
25443,2,18,48,2018-03-22,1,2,1999-01-01,25,86,68,-1,-7020,False
25444,2,18,40,2018-03-22,1,1,2020-05-06,26,73,60,1,776,False
25445,2,18,48,2018-03-22,1,0,2018-04-20,25,86,68,-1,29,True
25446,4,10,27,2018-03-22,0,2,1999-01-01,25,86,68,-1,-7020,False
25447,3,14,62,2018-03-23,1,3,2018-03-20,25,86,68,-1,-3,False
25448,4,10,61,2018-03-23,0,2,1999-01-01,25,86,68,-1,-7021,False
25449,2,11,9,2018-03-23,1,2,2020-05-13,25,86,68,-1,782,False
25450,4,10,27,2018-03-23,0,2,2020-04-10,25,86,68,-1,749,False
25451,4,10,61,2018-03-23,0,1,1999-01-01,25,86,68,-1,-7021,False
25452,4,10,27,2018-03-23,0,1,2020-03-23,25,86,68,-1,731,False
25453,4,10,61,2018-03-23,0,4,1999-01-01,25,86,68,-1,-7021,False
25454,4,10,61,2018-03-23,0,2,1999-01-01,25,86,68,-1,-7021,False
25455,4,10,27,2018-03-23,0,2,1999-01-01,25,86,68,-1,-7021,False
25456,2,18,48,2018-03-23,1,1,2018-09-14,25,86,68,-1,175,False
25457,2,18,48,2018-03-23,1,5,2018-03-26,21,73,55,0,3,True
25458,2,18,48,2018-03-23,1,4,2018-03-23,21,74,70,0,0,False
25459,4,10,27,2018-03-23,0,2,2019-10-18,25,86,68,-1,574,False
25460,3,8,41,2018-03-23,1,2,1999-01-01,23,7,7,2,-7021,False
25461,2,18,48,2018-03-23,1,3,2018-04-23,13,90,76,2,31,True
25462,2,11,43,2018-03-23,1,1,1999-01-01,27,84,64,31,-7021,False
25463,2,18,48,2018-03-23,1,1,2018-08-23,25,86,68,-1,153,False
25464,2,18,48,2018-03-23,1,4,1999-01-01,26,73,60,24,-7021,False
25465,2,18,48,2018-03-23,1,4,1999-01-01,25,86,68,-1,-7021,False
25466,3,8,41,2018-03-23,1,2,1999-01-01,25,86,68,-1,-7021,False
25467,2,18,48,2018-03-23,1,2,1999-01-01,25,86,68,-1,-7021,False
25468,2,18,48,2018-03-23,1,2,2018-04-02,26,100,45,25.99,10,True
25469,2,18,40,2018-03-23,1,2,2018-03-28,25,86,68,-1,5,True
25470,2,18,48,2018-03-23,1,1,1999-01-01,25,86,68,-1,-7021,False
25471,2,11,9,2018-03-24,1,3,1999-01-01,25,86,68,-1,-7022,False
25472,4,10,61,2018-03-24,0,3,2018-03-27,25,86,68,-1,3,True
25473,4,10,27,2018-03-24,0,3,2020-01-21,25,86,68,-1,668,False
25474,2,18,40,2018-03-24,1,5,1999-01-01,23,73,60,24,-7022,False
25475,2,18,40,2018-03-24,1,5,1999-01-01,23,73,60,6,-7022,False
25476,4,10,61,2018-03-24,0,2,1999-01-01,25,86,68,-1,-7022,False
25477,2,18,48,2018-03-24,1,1,1999-01-01,25,86,68,-1,-7022,False
25478,2,18,48,2018-03-24,1,1,1999-01-01,25,86,68,-1,-7022,False
25479,3,8,55,2018-03-26,1,1,2020-02-05,25,86,68,-1,681,False
25480,3,7,57,2018-03-26,1,8,2012-07-18,25,86,68,-1,-2077,False
25481,4,10,61,2018-03-26,0,1,1999-01-01,25,86,68,-1,-7024,False
25482,4,10,61,2018-03-26,0,2,1999-01-01,25,86,68,-1,-7024,False
25483,4,10,61,2018-03-26,0,5,2018-09-11,25,86,68,-1,169,False
25484,4,10,61,2018-03-26,0,3,2018-03-28,25,86,68,-1,2,True
25485,4,10,27,2018-03-26,0,0,1999-01-01,25,86,68,-1,-7024,False
25486,2,18,48,2018-03-26,1,3,2018-03-27,21,73,60,1,1,True
25487,4,10,61,2018-03-26,0,3,1999-01-01,25,86,68,-1,-7024,False
25488,4,10,27,2018-03-26,0,1,1999-01-01,25,86,68,-1,-7024,False
25489,3,8,57,2018-03-26,1,2,1999-01-01,25,86,68,-1,-7024,False
25490,2,18,48,2018-03-26,1,1,1999-01-01,13,83,64,23,-7024,False
25491,2,11,56,2018-03-26,1,4,2018-04-03,29,100,45,21,8,True
25492,2,11,56,2018-03-26,1,4,2018-04-03,18,100,45,4,8,True
25493,2,11,56,2018-03-26,1,4,2018-04-03,13,73,60,46,8,True
25494,2,11,0,2018-03-26,1,3,1999-01-01,32,68,54,13,-7024,False
25495,2,18,48,2018-03-26,1,4,1999-01-01,25,86,68,-1,-7024,False
25496,2,18,48,2018-03-26,1,1,1999-01-01,25,86,68,-1,-7024,False
25497,2,18,48,2018-03-26,1,4,1999-01-01,25,86,68,-1,-7024,False
25498,2,18,48,2018-03-26,1,4,2018-06-11,18,100,45,4,77,False
25499,2,18,48,2018-03-26,1,2,2018-03-26,25,86,68,-1,0,False
25500,2,18,40,2018-03-26,1,4,1999-01-01,25,86,68,-1,-7024,False
25501,2,18,48,2018-03-26,1,2,1999-01-01,25,86,68,-1,-7024,False
25502,2,18,48,2018-03-26,1,1,1999-01-01,25,86,68,-1,-7024,False
25503,2,18,48,2018-03-26,1,1,2019-06-17,25,86,68,-1,448,False
25504,2,18,48,2018-03-26,1,1,2018-04-10,25,86,68,-1,15,True
25505,4,10,61,2018-03-26,0,1,1999-01-01,25,86,68,-1,-7024,False
25506,2,11,56,2018-03-27,1,2,1999-01-01,11,73,92,0,-7025,False
25507,2,11,56,2018-03-27,1,2,1999-01-01,26,73,60,2,-7025,False
25508,2,11,56,2018-03-27,1,2,1999-01-01,11,73,60,0,-7025,False
25509,3,8,41,2018-03-27,1,7,1999-01-01,25,86,68,-1,-7025,False
25510,3,8,58,2018-03-27,1,3,1999-01-01,25,86,68,-1,-7025,False
25511,2,18,48,2018-03-27,1,4,2018-08-21,25,86,68,-1,147,False
25512,4,10,61,2018-03-27,0,3,2018-03-31,25,86,68,-1,4,True
25513,4,10,61,2018-03-27,0,3,2018-09-15,25,86,68,-1,172,False
25514,4,10,61,2018-03-27,0,2,1999-01-01,25,86,68,-1,-7025,False
25515,4,10,61,2018-03-27,0,1,1999-01-01,25,86,68,-1,-7025,False
25516,4,10,61,2018-03-27,0,1,2018-12-05,25,86,68,-1,253,False
25517,4,10,27,2018-03-27,0,2,1999-01-01,25,86,68,-1,-7025,False
25518,4,10,61,2018-03-27,0,2,1999-01-01,25,86,68,-1,-7025,False
25519,4,10,61,2018-03-27,0,0,2019-08-14,25,86,68,-1,505,False
25520,4,10,61,2018-03-27,0,3,1999-01-01,25,86,68,-1,-7025,False
25521,4,10,27,2018-03-27,0,4,2018-03-28,25,86,68,-1,1,True
25522,2,18,48,2018-03-27,1,4,1999-01-01,25,86,68,-1,-7025,False
25523,4,10,61,2018-03-27,0,0,2020-01-07,25,86,68,-1,651,False
25524,3,8,55,2018-03-27,1,1,2019-07-18,25,86,68,-1,478,False
25525,2,18,48,2018-03-27,1,1,2020-02-14,25,86,68,-1,689,False
25526,2,18,48,2018-03-27,1,0,2018-05-08,25,86,68,-1,42,True
25527,2,18,48,2018-03-27,1,1,2019-07-11,25,86,68,-1,471,False
25528,2,18,48,2018-03-27,1,1,1999-01-01,32,3,3,2,-7025,False
25529,2,11,34,2018-03-27,1,1,1999-01-01,23,83,64,25,-7025,False
25530,2,18,48,2018-03-27,1,1,1999-01-01,25,86,68,-1,-7025,False
25531,2,18,48,2018-03-27,1,1,1999-01-01,25,86,68,-1,-7025,False
25532,3,8,41,2018-03-27,1,2,1999-01-01,32,90,76,18,-7025,False
25533,2,18,48,2018-03-27,1,3,1999-01-01,25,86,68,-1,-7025,False
25534,2,18,40,2018-03-27,1,3,1999-01-01,25,86,68,-1,-7025,False
25535,2,18,40,2018-03-27,1,0,2018-03-28,25,86,68,-1,1,True
25536,2,18,48,2018-03-27,1,4,1999-01-01,25,86,68,-1,-7025,False
25537,2,18,48,2018-03-27,1,1,2018-04-02,25,86,68,-1,6,True
25538,2,18,48,2018-03-27,1,3,2018-03-29,25,86,68,-1,2,True
25539,2,18,48,2018-03-27,1,3,1999-01-01,25,86,68,-1,-7025,False
25540,2,18,48,2018-03-27,1,5,1999-01-01,25,86,68,-1,-7025,False
25541,2,18,48,2018-03-27,1,2,2018-03-27,25,86,68,-1,0,False
25542,2,18,48,2018-03-27,1,2,1999-01-01,25,86,68,-1,-7025,False
25543,2,18,48,2018-03-27,1,4,1999-01-01,25,86,68,-1,-7025,False
25544,2,11,56,2018-03-27,1,2,2018-04-03,23,5,57,17,7,True
25545,2,11,56,2018-03-27,1,2,2018-04-03,13,73,55,1,7,True
25546,2,11,8,2018-03-27,1,1,1999-01-01,25,86,68,-1,-7025,False
25547,2,11,43,2018-03-27,1,1,2018-04-26,25,86,68,-1,30,True
25548,2,18,48,2018-03-28,1,2,2018-04-03,25,86,68,-1,6,True
25549,4,10,27,2018-03-28,0,4,2018-03-28,25,86,68,-1,0,False
25550,4,10,61,2018-03-28,0,3,2018-03-28,25,86,68,-1,0,False
25551,4,10,61,2018-03-28,0,2,1999-01-01,25,86,68,-1,-7026,False
25552,4,10,61,2018-03-28,0,3,1999-01-01,25,86,68,-1,-7026,False
25553,4,10,61,2018-03-28,0,2,2018-03-28,25,86,68,-1,0,False
25554,2,18,48,2018-03-28,1,3,1999-01-01,25,86,68,-1,-7026,False
25555,2,18,48,2018-03-28,1,2,1999-01-01,25,86,68,-1,-7026,False
25556,2,18,48,2018-03-28,1,2,1999-01-01,25,86,68,-1,-7026,False
25557,4,10,27,2018-03-28,0,0,1999-01-01,25,86,68,-1,-7026,False
25558,2,18,40,2018-03-28,1,1,2018-12-12,25,86,68,-1,259,False
25559,4,10,61,2018-03-28,0,2,2018-12-11,25,86,68,-1,258,False
25560,2,18,48,2018-03-28,1,0,2018-05-08,25,86,68,-1,41,True
25561,2,18,48,2018-03-28,1,3,1999-01-01,25,86,68,-1,-7026,False
25562,2,18,48,2018-03-28,1,1,1999-01-01,25,86,68,-1,-7026,False
25563,2,18,48,2018-03-28,1,2,1999-01-01,15,64,52,1,-7026,False
25564,2,18,48,2018-03-28,1,2,2020-07-06,25,86,68,-1,831,False
25565,2,18,48,2018-03-28,1,1,2018-09-12,25,86,68,-1,168,False
25566,2,18,48,2018-03-28,1,1,2018-09-12,25,86,68,-1,168,False
25567,3,8,41,2018-03-28,1,5,2018-11-15,25,86,68,-1,232,False
25568,2,18,40,2018-03-28,1,2,1999-01-01,25,86,68,-1,-7026,False
25569,2,18,48,2018-03-28,1,2,1999-01-01,25,86,68,-1,-7026,False
25570,2,18,48,2018-03-28,1,0,1999-01-01,23,73,60,15,-7026,False
25571,2,18,48,2018-03-28,1,1,2018-03-28,25,86,68,-1,0,False
25572,2,18,48,2018-03-28,1,1,2018-03-28,25,86,68,-1,0,False
25573,2,18,40,2018-03-28,1,5,2018-03-30,11,90,76,22,2,True
25574,2,18,40,2018-03-28,1,3,1999-01-01,25,86,68,-1,-7026,False
25575,2,18,48,2018-03-28,1,2,2019-05-07,25,86,68,-1,405,False
25576,4,10,27,2018-03-29,0,4,1999-01-01,25,86,68,-1,-7027,False
25577,4,10,61,2018-03-29,0,4,1999-01-01,25,86,68,-1,-7027,False
25578,3,8,35,2018-03-29,1,1,2019-12-06,25,86,68,-1,617,False
25579,4,10,61,2018-03-29,0,3,1999-01-01,25,86,68,-1,-7027,False
25580,4,10,61,2018-03-29,0,2,2018-06-14,25,86,68,-1,77,False
25581,3,4,62,2018-03-29,1,5,2018-04-03,25,86,68,-1,5,True
25582,2,11,34,2018-03-29,1,3,1999-01-01,25,86,68,-1,-7027,False
25583,4,10,61,2018-03-29,0,4,1999-01-01,25,86,68,-1,-7027,False
25584,4,10,27,2018-03-29,0,5,1999-01-01,25,86,68,-1,-7027,False
25585,4,10,61,2018-03-29,0,7,2019-04-17,25,86,68,-1,384,False
25586,2,18,48,2018-03-29,1,5,1999-01-01,32,1,3,25.99,-7027,False
25587,2,18,48,2018-03-29,1,1,2018-03-30,25,86,68,-1,1,True
25588,3,8,62,2018-03-29,1,2,1999-01-01,25,86,68,-1,-7027,False
25589,2,18,48,2018-03-29,1,0,2018-04-05,25,86,68,-1,7,True
25590,2,18,34,2018-03-29,1,1,1999-01-01,25,86,68,-1,-7027,False
25591,2,11,34,2018-03-29,1,2,1999-01-01,16,90,76,24,-7027,False
25592,2,18,48,2018-03-29,1,6,2018-05-09,25,86,68,-1,41,True
25593,2,11,43,2018-03-29,1,2,1999-01-01,25,86,68,-1,-7027,False
25594,2,18,48,2018-03-29,1,4,1999-01-01,25,86,68,-1,-7027,False
25595,2,11,43,2018-03-29,1,3,1999-01-01,27,68,54,1,-7027,False
25596,2,11,43,2018-03-29,1,1,1999-01-01,23,68,54,22,-7027,False
25597,2,18,48,2018-03-29,1,2,1999-01-01,25,86,68,-1,-7027,False
25598,2,18,40,2018-03-29,1,4,1999-01-01,25,86,68,-1,-7027,False
25599,2,18,48,2018-03-29,1,2,1999-01-01,25,86,68,-1,-7027,False
25600,2,18,48,2018-03-29,1,2,1999-01-01,25,86,68,-1,-7027,False
25601,2,11,56,2018-03-29,1,4,1999-01-01,27,73,60,2,-7027,False
25602,3,8,55,2018-03-29,2,5,1999-01-01,12,39,29,70.99,-7027,False
25603,3,8,41,2018-03-29,2,5,1999-01-01,12,39,29,70.99,-7027,False
25604,2,18,34,2018-03-29,1,4,2018-03-30,25,86,68,-1,1,True
25605,4,10,61,2018-03-29,0,2,1999-01-01,25,86,68,-1,-7027,False
25606,4,10,61,2018-03-30,0,1,1999-01-01,25,86,68,-1,-7028,False
25607,4,10,27,2018-03-30,0,1,2018-03-27,25,86,68,-1,-3,False
25608,4,10,61,2018-03-30,0,1,2018-04-04,25,86,68,-1,5,True
25609,4,10,61,2018-03-30,0,1,2018-04-04,25,86,68,-1,5,True
25610,4,10,27,2018-03-30,0,4,2019-06-26,25,86,68,-1,453,False
25611,4,10,61,2018-03-30,0,2,2020-04-22,25,86,68,-1,754,False
25612,4,10,61,2018-03-30,0,5,1999-01-01,25,86,68,-1,-7028,False
25613,2,11,8,2018-03-30,1,2,1999-01-01,25,86,68,-1,-7028,False
25614,4,10,61,2018-03-30,0,1,1999-01-01,25,86,68,-1,-7028,False
25615,3,8,55,2018-03-30,1,1,2018-03-21,25,86,68,-1,-9,False
25616,3,8,55,2018-03-30,1,1,2018-03-21,25,86,68,-1,-9,False
25617,2,18,48,2018-03-30,1,4,1999-01-01,25,86,68,-1,-7028,False
25618,2,18,48,2018-03-30,1,4,1999-01-01,25,86,68,-1,-7028,False
25619,2,11,43,2018-03-30,1,0,1999-01-01,21,68,54,1,-7028,False
25620,2,11,43,2018-03-30,1,0,1999-01-01,13,73,60,4,-7028,False
25621,2,18,48,2018-03-30,1,2,1999-01-01,25,86,68,-1,-7028,False
25622,2,18,48,2018-03-30,1,3,2018-05-10,25,86,68,-1,41,True
25623,2,18,40,2018-03-30,1,1,2018-04-17,25,86,68,-1,18,True
25624,2,18,48,2018-03-30,1,4,2018-03-30,25,86,68,-1,0,False
25625,2,18,48,2018-03-30,1,1,2018-03-30,25,86,68,-1,0,False
25626,2,18,48,2018-03-30,1,1,2018-01-19,25,86,68,-1,-70,False
25627,2,18,48,2018-03-30,1,4,1999-01-01,25,86,68,-1,-7028,False
25628,2,18,48,2018-03-30,1,2,1999-01-01,25,86,68,-1,-7028,False
25629,2,18,48,2018-03-30,1,4,1999-01-01,13,0,1,31,-7028,False
25630,2,18,34,2018-03-30,1,0,2018-04-16,25,86,68,-1,17,True
25631,2,18,48,2018-03-30,1,0,1999-01-01,25,86,68,-1,-7028,False
25632,2,18,34,2018-03-30,1,2,1999-01-01,25,86,68,-1,-7028,False
25633,2,18,48,2018-03-30,1,1,1999-01-01,25,86,68,-1,-7028,False
25634,3,8,55,2018-03-30,1,1,2020-05-27,25,86,68,-1,789,False
25635,2,11,0,2018-03-31,1,7,1999-01-01,32,7,7,143,-7029,False
25636,4,10,27,2018-03-31,0,5,2018-05-10,25,86,68,-1,40,True
25637,2,18,48,2018-03-31,1,4,1999-01-01,25,86,68,-1,-7029,False
25638,3,8,57,2018-04-02,1,2,2018-05-04,25,86,68,-1,32,True
25639,4,10,61,2018-04-02,0,2,2019-03-14,25,86,68,-1,346,False
25640,4,10,61,2018-04-02,0,1,1999-01-01,25,86,68,-1,-7031,False
25641,4,10,61,2018-04-02,0,1,1999-01-01,25,86,68,-1,-7031,False
25642,4,10,61,2018-04-02,0,3,1999-01-01,25,86,68,-1,-7031,False
25643,4,10,61,2018-04-02,0,5,2018-04-05,25,86,68,-1,3,True
25644,3,8,41,2018-04-02,1,4,1999-01-01,27,2,2,22,-7031,False
25645,2,18,48,2018-04-02,1,5,2018-04-02,21,74,55,0,0,False
25646,2,11,56,2018-04-02,1,4,2018-04-03,25,86,68,-1,1,True
25647,2,18,48,2018-04-02,1,4,1999-01-01,25,86,68,-1,-7031,False
25648,2,18,48,2018-04-02,1,4,1999-01-01,25,86,68,-1,-7031,False
25649,2,18,48,2018-04-02,1,1,2018-04-02,25,86,68,-1,0,False
25650,2,18,48,2018-04-02,1,3,1999-01-01,25,86,68,-1,-7031,False
25651,2,18,48,2018-04-02,1,3,1999-01-01,27,68,54,25..99,-7031,False
25652,2,18,48,2018-04-02,1,3,1999-01-01,21,74,71,19,-7031,False
25653,2,18,48,2018-04-02,1,2,2019-06-17,27,75,60,0,441,False
25654,2,11,43,2018-04-02,1,1,1999-01-01,25,86,68,-1,-7031,False
25655,3,8,28,2018-04-02,1,0,2019-09-18,23,68,54,23,534,False
25656,3,8,55,2018-04-02,1,5,1999-01-01,25,86,68,-1,-7031,False
25657,2,18,48,2018-04-02,1,1,1999-01-01,25,86,68,-1,-7031,False
25658,2,18,40,2018-04-02,1,4,2018-04-02,25,86,68,-1,0,False
25659,2,18,48,2018-04-02,1,1,2018-04-04,25,86,68,-1,2,True
25660,2,18,48,2018-04-02,1,4,2018-09-20,25,86,68,-1,171,False
25661,2,18,48,2018-04-02,1,1,2018-11-02,25,86,68,-1,214,False
25662,2,18,40,2018-04-02,1,1,2018-04-02,25,86,68,-1,0,False
25663,4,10,61,2018-04-03,0,3,2018-04-04,25,86,68,-1,1,True
25664,2,18,40,2018-04-03,1,1,2018-04-03,25,86,68,-1,0,False
25665,4,10,27,2018-04-03,0,6,1999-01-01,25,86,68,-1,-7032,False
25666,4,10,61,2018-04-03,0,1,1999-01-01,25,86,68,-1,-7032,False
25667,4,10,61,2018-04-03,0,1,1999-01-01,25,86,68,-1,-7032,False
25668,2,18,48,2018-04-03,1,3,2019-09-17,25,86,68,-1,532,False
25669,2,18,48,2018-04-03,1,1,2019-09-11,25,86,68,-1,526,False
25670,2,18,40,2018-04-03,1,4,1999-01-01,25,86,68,-1,-7032,False
25671,3,8,57,2018-04-03,1,2,1999-01-01,25,86,68,-1,-7032,False
25672,2,18,48,2018-04-03,1,3,2019-07-15,25,86,68,-1,468,False
25673,2,11,34,2018-04-03,1,1,2018-04-09,25,86,68,-1,6,True
25674,3,8,57,2018-04-03,1,3,1999-01-01,25,86,68,-1,-7032,False
25675,3,8,55,2018-04-03,1,8,1999-01-01,25,86,68,-1,-7032,False
25676,2,18,48,2018-04-03,1,1,1999-01-01,25,86,68,-1,-7032,False
25677,2,18,40,2018-04-03,1,1,1999-01-01,25,86,68,-1,-7032,False
25678,2,18,48,2018-04-03,1,4,2020-05-07,25,86,68,-1,765,False
25679,2,18,48,2018-04-03,1,5,2018-04-09,25,86,68,-1,6,True
25680,4,10,27,2018-04-03,0,1,1999-01-01,25,86,68,-1,-7032,False
25681,4,10,61,2018-04-03,0,0,1999-01-01,25,86,68,-1,-7032,False
25682,2,18,48,2018-04-03,1,3,1999-01-01,25,86,68,-1,-7032,False
25683,2,18,48,2018-04-03,1,1,2018-04-05,25,86,68,-1,2,True
25684,2,18,48,2018-04-03,1,1,2018-04-03,25,86,68,-1,0,False
25685,2,18,48,2018-04-03,1,1,2018-04-04,25,86,68,-1,1,True
25686,3,8,55,2018-04-04,1,8,2006-09-26,25,86,68,-1,-4208,False
25687,2,18,40,2018-04-04,1,5,2018-04-05,25,86,68,-1,1,True
25688,3,8,41,2018-04-04,1,4,1999-01-01,26,73,60,24,-7033,False
25689,3,8,41,2018-04-04,1,4,1999-01-01,26,73,60,1,-7033,False
25690,3,8,41,2018-04-04,1,4,1999-01-01,27,73,55,0,-7033,False
25691,3,8,41,2018-04-04,1,4,1999-01-01,26,100,45,22,-7033,False
25692,2,18,48,2018-04-04,1,5,2018-04-04,25,86,68,-1,0,False
25693,3,8,55,2018-04-04,1,1,1999-01-01,25,86,68,-1,-7033,False
25694,4,10,61,2018-04-04,0,6,2019-04-16,25,86,68,-1,377,False
25695,2,18,48,2018-04-04,1,3,2019-09-03,25,86,68,-1,517,False
25696,3,8,57,2018-04-04,1,3,2018-02-26,25,86,68,-1,-37,False
25697,3,8,41,2018-04-04,1,4,1999-01-01,25,86,68,-1,-7033,False
25698,2,18,40,2018-04-04,1,1,1999-01-01,15,68,54,22,-7033,False
25699,2,18,40,2018-04-04,1,5,1999-01-01,25,86,68,-1,-7033,False
25700,2,11,43,2018-04-04,1,1,1999-01-01,25,86,68,-1,-7033,False
25701,2,18,40,2018-04-04,1,0,2019-08-22,25,86,68,-1,505,False
25702,2,18,38,2018-04-04,1,3,1999-01-01,25,86,68,-1,-7033,False
25703,2,18,48,2018-04-04,1,4,2019-06-17,25,86,68,-1,439,False
25704,2,18,48,2018-04-04,1,0,1999-01-01,25,86,68,-1,-7033,False
25705,2,18,48,2018-04-04,1,4,1999-01-01,25,86,68,-1,-7033,False
25706,2,18,48,2018-04-04,1,1,1999-01-01,25,86,68,-1,-7033,False
25707,2,18,48,2018-04-04,1,1,1999-01-01,25,86,68,-1,-7033,False
25708,2,18,48,2018-04-04,1,2,2018-04-05,25,86,68,-1,1,True
25709,2,18,48,2018-04-04,1,4,2018-04-04,25,86,68,-1,0,False
25710,2,18,48,2018-04-04,1,4,2018-04-04,25,86,68,-1,0,False
25711,2,18,48,2018-04-05,1,2,2018-04-10,25,86,68,-1,5,True
25712,4,10,61,2018-04-05,0,2,1999-01-01,25,86,68,-1,-7034,False
25713,4,10,61,2018-04-05,0,1,1999-01-01,25,86,68,-1,-7034,False
25714,3,8,57,2018-04-05,1,1,1999-01-01,25,86,68,-1,-7034,False
25715,4,10,61,2018-04-05,0,1,1999-01-01,25,86,68,-1,-7034,False
25716,4,10,61,2018-04-05,0,4,1999-01-01,25,86,68,-1,-7034,False
25717,4,10,27,2018-04-05,0,5,1999-01-01,25,86,68,-1,-7034,False
25718,4,10,61,2018-04-05,0,4,2018-06-25,25,86,68,-1,81,False
25719,3,8,41,2018-04-05,1,2,2018-04-16,25,86,68,-1,11,True
25720,2,18,48,2018-04-05,1,0,2019-12-13,13,73,60,2,617,False
25721,4,10,61,2018-04-05,0,4,1999-01-01,25,86,68,-1,-7034,False
25722,2,18,48,2018-04-05,1,1,1999-01-01,26,73,60,22,-7034,False
25723,2,18,48,2018-04-05,1,2,1999-01-01,25,86,68,-1,-7034,False
25724,4,10,61,2018-04-05,0,1,2020-01-06,25,86,68,-1,641,False
25725,2,18,48,2018-04-05,1,1,1999-01-01,24,66,53,0,-7034,False
25726,2,18,48,2018-04-05,1,5,1999-01-01,25,86,68,-1,-7034,False
